Predictions,Truth
0.04292965,0.0
0.038619936,0.0
0.038134933,0.0
0.038090646,0.0
0.034411967,0.0
0.03527206,0.0
0.039571464,0.0
0.040193856,0.0
0.042633057,0.0
0.04165876,0.0
0.036466002,0.0
0.026688337,0.0
0.023083806,0.0
0.021050453,0.0
0.027235746,0.0
0.027220964,0.0
0.029045463,0.0
0.028231025,0.0
0.027758002,0.0
0.032583117,0.0
0.069871694,0.0
0.061135143,0.0
0.10105118,0.0
0.093886405,0.0
0.23159152,0.38
1.5466409,1.357
3.271887,2.761
5.3723626,5.113
7.54822,7.07
9.768135,8.998
11.720106,11.505999999999998
13.574165,13.456
15.343174,15.515999999999998
16.749046,17.037
18.156528,18.539
19.700722,20.294
21.07629,21.741
22.388481,22.796
23.392384,23.807
24.095314,24.316999999999997
24.969423,25.002
25.92612,25.621
26.074524,25.627
26.613773,26.493000000000002
26.733967,26.386999999999997
26.439297,26.59
26.591896,26.625999999999998
27.366222,27.875
27.435944,27.049
25.969343,26.229
25.665081,26.815
24.856754,24.563000000000002
23.678108,22.980999999999998
22.381926,22.768
20.974585,20.172
19.092932,19.789
18.121136,18.349
17.39289,17.644000000000002
15.55517,15.427999999999999
13.653841,13.616
11.933684,12.607999999999999
11.295236,11.732000000000001
9.898777,10.161
7.098543,7.255
6.153355,5.7620000000000005
4.666135,4.544
3.554971,3.5260000000000002
2.669976,2.5780000000000003
1.8740373,1.883
1.3095725,1.3019999999999998
0.8944776,0.8370000000000001
0.5110048,0.434
0.19131553,0.09699999999999999
0.10108578,0.0
0.08751783,0.0
0.11051457,0.0
0.09820085,0.0
0.097327,0.0
0.102995925,0.0
0.092958786,0.0
0.09191065,0.0
0.09531584,0.0
0.09011138,0.0
0.10419493,0.0
0.10059343,0.0
0.08441748,0.0
0.106543794,0.0
0.084399745,0.0
0.060388938,0.0
0.06954488,0.0
0.056213945,0.0
0.053645194,0.0
0.033699453,0.0
0.029793918,0.0
0.043070763,0.0
0.01323998,0.0
0.037726164,0.0
0.03606814,0.0
-0.0064852834,0.0
-0.012991428,0.0
0.009360969,0.0
0.0067098737,0.0
0.002439797,0.0
0.024773955,0.0
0.033786833,0.0
0.016255856,0.0
0.019102752,0.0
0.019678593,0.0
0.018058598,0.0
0.005080104,0.0
0.013407946,0.0
0.014724255,0.0
0.02759409,0.0
0.03130102,0.0
0.030364752,0.0
0.0040392876,0.0
0.0068894923,0.0
0.015681863,0.0
0.00515756,0.0
0.26045117,0.365
1.1398683,1.1159999999999999
2.4504821,2.1719999999999997
3.9593675,3.736
5.66577,5.421
7.387701,7.032
9.212069,9.298
10.971078,11.126
12.304711,12.429
13.7323065,14.097999999999999
15.791157,16.271
17.27237,17.738
18.391335,18.692
19.280964,19.684
20.373638,20.646
21.435059,21.843000000000004
22.119373,22.791
22.76078,23.199
23.613604,23.97
24.543484,24.322
24.328892,24.248
23.875906,23.39
23.73043,24.075
23.882172,23.54
22.874496,23.42
22.377575,22.796
23.091734,23.12
22.773281,22.956999999999997
21.175251,22.557
21.0965,20.825
18.807182,18.372
18.020231,18.56
16.779217,17.335
15.406813,15.059000000000001
12.956072,13.350999999999999
11.627947,11.76
11.233463,10.751
10.36168,10.635
9.133903,9.264
7.5015526,7.146
5.7568955,5.567
4.50627,4.202
3.2617836,3.342
2.5095892,2.49
1.9040136,1.8940000000000001
1.3284504,1.3519999999999999
0.9342138,0.86
0.53176486,0.455
0.18708177,0.046
0.1086074,0.0
0.11810953,0.0
0.1141545,0.0
0.115249865,0.0
0.1112502,0.0
0.111357644,0.0
0.11190215,0.0
0.11142474,0.0
0.11119471,0.0
0.11421731,0.0
0.10885305,0.0
0.10635906,0.0
0.09739015,0.0
0.09016734,0.0
0.092659414,0.0
0.06763691,0.0
0.051883206,0.0
0.053578943,0.0
0.059683174,0.0
0.031299323,0.0
0.04864633,0.0
0.03250882,0.0
0.058207452,0.0
0.074103564,0.0
0.06188646,0.0
0.0638147,0.0
0.075273216,0.0
0.073829114,0.0
0.062390327,0.0
0.06829053,0.0
0.049920738,0.0
0.04191929,0.0
0.05425912,0.0
0.053514242,0.0
0.059574783,0.0
0.056116402,0.0
0.054294765,0.0
0.047552645,0.0
0.058793426,0.0
0.05581999,0.0
0.050984025,0.0
0.038213134,0.0
0.104507565,0.0
0.10722005,0.0
0.13565215,0.0
0.1213561,0.0
0.27078667,0.33399999999999996
1.0615205,1.022
4.0027976,3.7739999999999996
5.8089137,5.417999999999999
7.832368,7.406000000000001
9.747916,9.651
11.853747,12.084000000000001
13.607099,13.384
14.714052,14.982999999999999
16.519821,17.158
18.125988,18.031
19.117424,19.430999999999997
20.172386,20.596
20.981384,21.095
21.325542,21.624000000000002
22.50705,22.366
23.000217,22.695999999999998
22.913963,22.664
23.12395,22.555999999999997
23.375055,23.155
23.332458,22.868000000000002
23.06018,23.426
22.962925,23.023000000000003
23.12373,22.894000000000002
22.143139,21.109
20.3083,21.000999999999998
20.858858,20.752
20.33876,23.758000000000003
21.431347,20.361
20.287685,21.131999999999998
19.052933,19.419
18.604599,18.967
17.85123,17.203
16.238424,16.366
14.549205,13.743
13.551056,13.437000000000001
11.994587,11.677
10.640276,10.349
9.244263,8.712
7.582365,7.4670000000000005
6.383376,6.167999999999999
5.0533442,4.999
4.037768,3.924
2.9965136,2.9810000000000003
2.2854347,2.26
1.7068385,1.6880000000000002
1.1625004,1.115
0.74491835,0.616
0.2961701,0.163
0.07004394,0.005
0.077418536,0.0
0.0787593,0.0
0.10163824,0.0
0.10608561,0.0
0.09550863,0.0
0.103425,0.0
0.096698254,0.0
0.05754541,0.0
0.09709475,0.0
0.15005136,0.0
0.19021547,0.0
0.10160462,0.0
0.08486533,0.0
0.08336689,0.0
0.086418465,0.0
0.07822734,0.0
0.093059026,0.0
0.08950138,0.0
0.08600131,0.0
0.05950153,0.0
0.03041166,0.0
0.04381135,0.0
0.067068845,0.0
0.06691983,0.0
0.023278356,0.0
0.014547944,0.0
0.019092858,0.0
0.061718285,0.0
0.07096678,0.0
0.037760735,0.0
0.058524966,0.0
0.0604707,0.0
0.023295999,0.0
0.032893956,0.0
0.041311026,0.0
0.036903083,0.0
0.045176983,0.0
0.05360365,0.0
0.05842942,0.0
0.0572685,0.0
0.054082453,0.0
0.06559259,0.0
0.093429714,0.0
0.12377131,0.0
0.102635115,0.026000000000000002
0.37463138,0.635
1.8107618,1.74
3.4406567,3.5180000000000002
5.3321934,5.73
7.5403996,7.914
12.036783,13.229000000000001
14.0033,15.365
15.808641,17.459
17.297554,18.807000000000002
18.800316,20.612
20.324419,22.011999999999997
21.604834,23.345
22.815365,24.285
23.894611,25.247
24.793806,26.07
25.390797,26.932
26.178263,27.447
26.468464,27.424
26.574749,27.401999999999997
27.086288,28.641
27.578001,28.714000000000002
26.951183,27.761999999999997
26.916534,28.269000000000002
26.767166,27.750999999999998
26.37632,27.511
25.856129,27.208000000000002
25.16578,26.264
24.376415,25.405
23.473896,24.809
22.671183,23.820999999999998
21.503826,22.385
20.27574,21.570999999999998
18.92247,20.0
17.537241,18.962
16.025505,16.861
14.557136,15.511
13.141671,13.92
11.536672,12.45
9.777265,10.557
8.175844,8.812000000000001
6.8940563,7.375
5.487325,5.66
4.08935,4.173
3.0016303,3.036
2.1232302,2.222
1.548265,1.581
1.1094754,1.1179999999999999
0.67587626,0.643
0.27555436,0.183
0.10230273,0.006
0.10686317,0.0
0.109535724,0.0
0.0897297,0.0
0.09972116,0.0
0.071454234,0.0
0.12383826,0.0
0.11706206,0.0
0.093791574,0.0
0.1073883,0.0
0.07629821,0.0
0.1051054,0.0
0.09050508,0.0
0.08700146,0.0
0.10063553,0.0
0.102459535,0.0
0.09889144,0.0
0.09149736,0.0
0.0844551,0.0
0.08631405,0.0
0.08004117,0.0
0.06497213,0.0
0.07078001,0.0
0.07569164,0.0
0.07663891,0.0
0.069339454,0.0
0.052303612,0.0
0.07060379,0.0
0.04143399,0.0
0.052902162,0.0
0.047266245,0.0
0.068380594,0.0
0.0682106,0.0
0.06739271,0.0
0.0652411,0.0
0.061840653,0.0
0.05292344,0.0
0.060115635,0.0
0.057727456,0.0
0.059064746,0.0
0.05481279,0.0
0.053227186,0.0
0.11944744,0.0
0.11434901,0.0
0.11317468,0.0
0.08552593,0.077
0.48076475,0.606
1.7466297,1.7519999999999998
3.329518,3.47
5.188805,5.557
7.183059,7.425
9.143745,9.775
11.165625,12.165999999999999
13.085535,14.152000000000001
14.672983,15.787
16.345745,17.493
17.714125,18.994
18.86541,20.523000000000003
19.799925,21.476999999999997
20.647955,22.4
21.86894,23.271
22.859993,24.206
23.554241,24.624000000000002
23.859434,24.726
24.292559,25.279
24.577593,25.474
24.687424,26.308000000000003
24.968718,26.428
25.098892,26.035999999999998
25.111433,26.252
24.347528,24.843000000000004
23.307583,24.432
23.011961,24.243000000000002
23.085518,24.435
22.727198,24.04
21.713902,23.364
21.19852,21.862
20.16745,21.485
18.64633,19.980999999999998
17.820517,19.160999999999998
16.64072,18.094
15.636885,16.674
14.246863,15.177999999999999
12.721428,13.668
11.089295,11.931
9.657499,10.199
7.8243427,8.34
6.710522,7.026
5.440902,5.352
4.1162906,4.031000000000001
3.021004,3.0210000000000004
2.203745,2.274
1.5262042,1.6019999999999999
1.1374474,1.151
0.6491466,0.68
0.3105946,0.23600000000000002
0.08358613,0.042
0.093872026,0.0
0.09729402,0.0
0.10840434,0.0
0.11352382,0.0
0.11388445,0.0
0.10577491,0.0
0.10272253,0.0
0.09963442,0.0
0.1018519,0.0
0.11283083,0.0
0.10229731,0.0
0.104659095,0.0
0.11222005,0.0
0.08409617,0.0
0.06402459,0.0
0.09876757,0.0
0.073532104,0.0
0.070209205,0.0
0.05457341,0.0
0.07020198,0.0
0.055596873,0.0
0.01926513,0.0
0.024831325,0.0
0.055723965,0.0
0.013153166,0.0
0.05613935,0.0
0.065751284,0.0
0.07525635,0.0
0.066334695,0.0
0.040857017,0.0
0.015499055,0.0
0.018603563,0.0
0.013931453,0.0
0.013818324,0.0
0.030904174,0.0
0.017397642,0.0
0.048870742,0.0
0.02999854,0.0
0.009537518,0.0
0.006231189,0.0
0.008998692,0.0
-0.008573979,0.0
-0.005638212,0.0
-0.014135689,0.0
0.26449004,0.377
1.0766144,1.179
2.1213393,2.206
3.2137043,3.594
4.6646905,5.153
6.333882,6.862
8.147437,8.972000000000001
9.986708,10.519
11.66873,12.225999999999999
13.280693,13.949000000000002
14.797392,15.661
16.334276,16.998
17.79451,18.651
19.082481,19.787
20.036312,20.69
20.713543,21.593000000000004
21.181019,22.061
21.79208,22.372
22.186089,22.915
22.352287,23.144000000000002
23.278395,23.776
22.674385,23.234
21.99913,22.839000000000002
21.081821,22.021
20.427094,21.362
19.380857,20.016
18.501713,19.624000000000002
18.0764,19.026
17.659286,18.11
16.185299,16.673
15.619011,16.273
14.031839,14.943
12.950481,13.872
11.867049,12.831
10.886675,12.092
9.920637,10.645
8.864958,9.769
7.7848825,8.23
6.575588,6.922999999999999
5.2675686,5.881
4.417391,4.963
3.5583482,3.843
2.7070022,3.0580000000000003
2.1086354,2.335
1.5274681,1.757
0.23595873,0.152
0.072629064,0.0
0.094604865,0.0
0.07149342,0.0
0.051999718,0.0
0.07323769,0.0
0.08684421,0.0
0.094192244,0.0
0.07491244,0.0
0.030683633,0.0
0.021527512,0.0
0.014336852,0.0
0.008238044,0.0
0.019628875,0.0
0.035883404,0.0
0.0076078027,0.0
0.0025517493,0.0
-0.005318448,0.0
0.031081527,0.0
0.0052405894,0.0
0.005208239,0.0
-0.016395211,0.0
0.0037506819,0.0
-0.0021451414,0.0
-0.0069887936,0.0
0.030256152,0.0
0.025885671,0.0
0.0073470473,0.0
-0.004318714,0.0
-0.0014389455,0.0
0.011263698,0.0
0.047000974,0.0
0.029781818,0.0
0.022556067,0.0
0.038217485,0.0
0.038387,0.0
0.052953422,0.0
0.06829232,0.0
0.0625819,0.0
0.06361729,0.0
0.055233657,0.0
0.09683865,0.0
0.07780424,0.0
0.08402601,0.0
0.08930978,0.0
0.33253795,0.35200000000000004
1.0091715,1.056
1.6975281,1.556
2.314119,2.28
3.019446,3.051
4.006831,4.181
5.192782,5.401
6.466017,6.632999999999999
8.12785,8.238
9.596615,9.707
10.933395,11.4
12.414234,12.527000000000001
13.770917,14.315999999999999
15.296299,15.593
16.1443,16.328
16.67299,16.616
17.34917,17.654
17.972134,18.565
18.266293,18.258
18.520973,18.768
18.97851,19.563
19.328531,19.553
19.434967,19.862000000000002
19.223148,19.866
19.05566,19.245
18.230537,18.88
17.610641,18.291
17.145742,17.93
16.94176,17.438
15.984365,16.361
15.244839,15.860999999999999
14.402464,14.469000000000001
13.040909,13.37
12.496148,12.687000000000001
10.935203,10.535
9.337,9.597000000000001
8.549813,8.356
7.2077913,7.111000000000001
5.832118,5.797999999999999
4.0922937,4.083
1.3807118,1.979
2.9918334,4.0280000000000005
1.4141148,0.6409999999999999
0.8073036,1.276
2.4155982,4.413
3.3409452,3.5789999999999997
2.1018806,1.879
1.0516329,0.804
0.48306,0.35700000000000004
0.19141121,0.065
0.087714836,0.0
0.07981684,0.0
0.07269149,0.0
0.08404802,0.0
0.07496007,0.0
0.072709106,0.0
0.08906218,0.0
0.05073952,0.0
0.07031546,0.0
0.061889246,0.0
0.029498056,0.0
0.02400814,0.0
0.054159105,0.0
0.07004285,0.0
0.06337947,0.0
0.060498983,0.0
0.040263146,0.0
0.038371623,0.0
0.04865238,0.0
0.03533387,0.0
0.028601348,0.0
0.03411928,0.0
0.04164368,0.0
0.016385734,0.0
0.0019518733,0.0
0.00461185,0.0
0.0050370693,0.0
-0.006326616,0.0
0.00021749735,0.0
0.0023010373,0.0
0.0006533861,0.0
0.0028164983,0.0
0.016208231,0.0
0.013149679,0.0
0.01150316,0.0
0.017629206,0.0
0.0120232105,0.0
0.027865946,0.0
0.009810209,0.0
0.007775426,0.0
0.011229396,0.0
0.0021960437,0.0
0.00094637275,0.0
0.006407708,0.0
0.023840308,0.0
0.32710332,0.499
1.2465843,1.258
2.4607284,2.43
3.8377547,3.844
5.4608345,5.422000000000001
7.357064,7.3870000000000005
9.604162,9.515
11.7101345,11.63
13.464664,13.57
15.370102,15.763
16.907425,16.721
18.122461,18.407
19.539639,19.585
20.898102,20.941
22.20042,22.32
22.838387,22.293000000000003
24.355812,24.261
24.645658,24.361
25.165268,24.929000000000002
25.361671,25.581
25.891342,26.153000000000002
26.401157,25.971
26.065378,25.108
25.783108,26.49
25.791054,26.307
25.601269,25.855999999999998
25.079617,25.133000000000003
24.17183,24.180999999999997
23.421757,23.476999999999997
22.721966,23.026
21.96292,21.77
20.583237,20.73
19.953463,19.748
18.338531,18.387999999999998
17.047451,17.090999999999998
15.774864,15.562000000000001
14.147186,14.061
12.907133,12.26
11.217052,10.887
9.514524,9.152999999999999
8.0482025,7.757000000000001
6.9759564,6.525
5.615136,5.073
4.4821615,3.9210000000000003
3.2844763,2.97
2.4786212,2.2880000000000003
1.8711466,1.675
1.3566228,1.151
0.8076783,0.677
0.38781822,0.2
0.0888169,0.025
0.102320746,0.0
0.11729176,0.0
0.11843107,0.0
0.11617172,0.0
0.11507708,0.0
0.114838175,0.0
0.113763206,0.0
0.10221313,0.0
0.10285352,0.0
0.11316883,0.0
0.11033315,0.0
0.08636753,0.0
0.098662324,0.0
0.079038024,0.0
0.09382876,0.0
0.10612911,0.0
0.09192854,0.0
0.09817256,0.0
0.08025399,0.0
0.09206268,0.0
0.09336159,0.0
0.08704981,0.0
0.07692915,0.0
0.06728065,0.0
0.0048362017,0.0
-0.023290753,0.0
-0.009679675,0.0
-0.0069139004,0.0
-0.010130525,0.0
-0.0055038333,0.0
0.0076753497,0.0
0.010609329,0.0
-0.0023144484,0.0
0.0043514967,0.0
0.0024564266,0.0
0.0137473345,0.0
0.0038610697,0.0
0.0035737753,0.0
0.003561139,0.0
0.007881165,0.0
0.009628177,0.0
-0.030547917,0.0
-0.055070788,0.0
-0.027683258,0.0
-0.03716725,0.111
0.19577716,0.154
0.57250535,0.99
3.0697575,3.025
4.6013155,4.609
6.5242763,6.466
9.13262,8.941
11.527115,10.917
15.019587,14.550999999999998
16.658802,16.392
18.072569,17.993
19.542973,19.339000000000002
20.886044,20.714000000000002
21.909367,21.74
22.964542,22.735
23.859634,23.820999999999998
24.883396,24.461
24.914991,24.378
25.387142,25.39
25.628208,25.054000000000002
26.427343,26.384
26.484035,26.195
26.47286,26.206
26.148514,26.188000000000002
25.976223,26.054000000000002
25.730917,25.289
24.85075,24.441
24.123268,24.026
23.570433,23.249000000000002
22.503487,22.038
21.651451,21.045
20.917702,19.995
19.297466,19.105999999999998
18.481695,18.583
17.321625,16.278
15.84836,15.262
14.310481,13.741
12.6490755,11.747
11.149918,10.645
10.209274,9.261000000000001
8.461949,7.683
6.891794,5.992999999999999
5.0035024,4.7
4.512525,3.967
3.5238516,3.097
2.7056448,2.3209999999999997
1.9490114,1.75
1.4103945,1.206
0.87586683,0.66
0.38020974,0.20800000000000002
0.07956542,0.04
0.04960592,0.0
0.06362051,0.0
0.06500481,0.0
0.06797883,0.0
0.057038225,0.0
0.06749025,0.0
0.081562124,0.0
0.06258783,0.0
0.037721172,0.0
0.022724167,0.0
0.020628646,0.0
0.017578617,0.0
0.025292546,0.0
0.035390794,0.0
0.0030366182,0.0
0.009129196,0.0
0.030451685,0.0
0.053750068,0.0
0.032897413,0.0
0.030614018,0.0
-0.02418822,0.0
-0.023920655,0.0
-0.025971174,0.0
-0.020041525,0.0
-0.018838704,0.0
-0.015509248,0.0
-0.013331771,0.0
-0.013054311,0.0
-0.0136419535,0.0
-0.013413966,0.0
-0.008379757,0.0
-0.007626295,0.0
-0.0072609186,0.0
0.0010397434,0.0
0.0128260255,0.0
0.030843318,0.0
0.03401059,0.0
0.032503486,0.0
0.017591238,0.0
0.014226317,0.0
0.013677597,0.0
0.048984915,0.0
0.06522289,0.0
0.07872829,0.0
0.06654367,0.192
0.79620886,0.948
2.4102516,1.915
4.226423,3.839
6.42457,5.985
9.090986,7.733
11.288987,10.356
13.663425,12.575
15.363049,14.434000000000001
17.241697,16.570999999999998
18.97757,18.179000000000002
20.446156,19.609
21.528465,20.502
22.576485,21.798000000000002
23.478903,22.551
24.038097,24.141
25.233494,24.252
25.5298,25.094
26.484653,25.660999999999998
26.635574,26.291999999999998
27.409569,26.709
27.256641,26.718000000000004
27.197077,27.521
26.79303,26.125999999999998
26.869373,26.489
25.901133,25.993000000000002
25.286413,25.474
24.246168,24.005
23.279491,23.095
22.114704,21.596
21.509594,21.494
20.3968,20.042
19.660025,17.705
18.396633,18.421
16.41847,17.146
16.07993,15.63
13.841994,14.647
13.492449,12.719000000000001
12.475513,11.627
10.641521,6.234
7.2340307,8.23
6.6137915,6.5489999999999995
4.534736,3.867
2.775677,2.503
2.0468693,1.9780000000000002
0.9171068,0.73
0.48557332,0.349
0.11749929,0.0
0.094840944,0.0
0.10010367,0.0
0.103533804,0.0
0.11913167,0.0
0.111177996,0.0
0.10611898,0.0
0.03158748,0.0
-0.02263438,0.0
-0.039088145,0.0
-0.031875134,0.0
-0.017908067,0.0
-0.081594825,0.0
-0.058674365,0.0
-0.025465757,0.0
-0.010001093,0.0
0.07622486,0.0
0.07105124,0.0
0.035224915,0.0
-0.0014541447,0.0
0.020733595,0.0
0.02268368,0.0
-0.012707174,0.0
-0.014011204,0.0
-0.017747164,0.0
-0.01511246,0.0
-0.008668125,0.0
0.011943698,0.0
0.021318078,0.0
0.01659143,0.0
0.017307878,0.0
0.041046023,0.0
0.053890765,0.0
0.042575657,0.0
0.044184625,0.0
0.04859537,0.0
0.02269876,0.0
0.024848342,0.0
0.022178292,0.0
0.02015078,0.0
0.02408123,0.0
0.047108978,0.0
0.088446975,0.0
-0.0005864799,0.0
-0.07181884,0.122
0.8928548,1.089
2.9472234,2.523
4.9827156,4.677
7.271086,6.694
9.625715,8.998
11.560836,10.536
13.010073,12.353
14.612661,13.897
16.033249,15.411
17.362484,17.070999999999998
19.173836,18.796
20.772644,19.925
21.837093,21.035999999999998
22.91169,22.24
23.598825,22.859
24.18893,23.32
25.29456,24.889
25.854229,25.153000000000002
25.170685,24.614
26.0144,25.753
25.630096,25.123
25.95292,25.744
25.429054,25.294
25.56944,25.711
25.688606,25.844
25.342123,25.285
24.990204,25.0
24.661444,24.515
23.652504,23.461
22.33393,22.943
21.77971,21.53
19.07183,19.849
18.466497,18.521
17.192928,16.631
15.891703,15.898
14.455869,13.600999999999999
4.430204,3.932
2.5644596,2.542
3.7031608,7.707000000000001
5.3141313,4.4510000000000005
3.7206652,4.308
3.802809,3.833
3.3465538,3.588
2.2730176,2.5380000000000003
1.782872,2.0380000000000003
1.3709604,1.774
1.431376,1.535
1.0660958,0.82
0.27832398,0.11900000000000001
0.07607911,0.115
-0.004178198,0.0
-0.009133663,0.0
0.015197456,0.0
0.05042915,0.0
0.073087074,0.0
0.09078154,0.0
0.09723096,0.0
0.105119534,0.0
0.08080651,0.0
0.08865309,0.0
0.047505468,0.0
0.020199776,0.0
0.024765015,0.0
0.034045666,0.0
0.06462178,0.0
0.061594516,0.0
0.07490289,0.0
0.062372565,0.0
0.06639576,0.0
0.05881852,0.0
0.05128485,0.0
0.06115371,0.0
0.06151259,0.0
0.05152607,0.0
0.038121104,0.0
0.036429644,0.0
0.059125185,0.0
0.06066203,0.0
0.05827427,0.0
0.050633132,0.0
0.055388927,0.0
0.045424342,0.0
0.047068834,0.0
0.049702168,0.0
0.048381925,0.0
0.047624707,0.0
0.04501903,0.0
0.04727328,0.0
0.047311187,0.0
0.09683967,0.0
0.09134501,0.0
0.05414033,0.0
0.10724935,0.128
0.05354047,0.024
-0.00830625,0.0
-0.2619813,0.0
-0.099371225,0.0
-0.17139453,0.0
-0.18877915,0.002
0.31433737,0.7759999999999999
1.6198543,1.3769999999999998
0.7495139,0.49700000000000005
0.7297357,0.7509999999999999
1.0332872,1.48
2.8917627,4.505
5.1594768,6.131
13.176903,21.706
23.048992,24.730999999999998
23.941658,25.583000000000002
24.1082,25.165
24.34257,25.954
24.692741,25.804000000000002
24.961197,26.028000000000002
24.966412,26.029
25.529835,26.921999999999997
25.976961,26.552
25.75362,26.05
25.040068,25.929000000000002
24.612757,25.17
23.681492,24.363000000000003
22.800745,23.055
22.0495,22.698
21.08886,21.464000000000002
19.881535,20.746
19.579155,19.671
18.318703,18.756
16.702309,17.511
12.905436,13.530999999999999
8.244438,6.931
7.09064,8.401
4.980265,4.916
3.5894783,3.917
2.2224572,2.088
1.4190506,1.614
0.7492755,0.718
0.53602964,0.607
0.27388698,0.215
0.035130657,0.002
0.004853581,0.0
0.067764215,0.0
0.06692912,0.0
0.067570396,0.0
0.069812916,0.0
0.070358366,0.0
0.052100956,0.0
0.029552206,0.0
0.018613994,0.0
-0.018902302,0.0
0.009405822,0.0
0.041257396,0.0
0.073618785,0.0
0.066562206,0.0
0.052746445,0.0
0.0508416,0.0
0.029283881,0.0
0.06562212,0.0
0.0840019,0.0
0.05756849,0.0
0.06488839,0.0
0.064030886,0.0
0.061551988,0.0
0.07370478,0.0
0.07209152,0.0
0.0625177,0.0
0.05889249,0.0
0.059021473,0.0
0.052544177,0.0
0.05871916,0.0
0.05592853,0.0
0.051219583,0.0
0.047917902,0.0
0.046634912,0.0
0.048148632,0.0
0.042019606,0.0
0.036340117,0.0
0.019545555,0.0
0.03540659,0.0
0.028039932,0.0
0.076121956,0.0
0.09202686,0.0
0.08102769,0.0
0.17603603,0.26899999999999996
0.6253481,0.662
1.5867081,1.819
3.3928847,3.125
3.2091496,2.9419999999999997
4.073794,3.877
4.657793,5.428
7.2261405,7.186
7.9655952,6.642
14.161356,14.602
14.452675,12.914000000000001
14.653512,16.73
17.34933,20.414
18.715012,15.335
17.432766,18.826
18.564114,22.105999999999998
22.841934,24.441
24.756134,25.305
25.418093,26.002
26.265726,25.804000000000002
25.725391,25.669
26.304306,26.555
26.395021,25.974
25.542423,26.268
25.627531,25.95
26.341423,27.487
15.785021,15.07
21.729425,28.105999999999998
17.117493,10.859000000000002
19.795609,23.52
16.89119,12.770999999999999
14.354515,15.447000000000001
15.697814,14.003
11.669756,11.632
12.728672,13.802999999999999
10.858772,10.809000000000001
11.339144,11.249
8.413183,7.218
5.253592,5.124
2.5292754,2.053
1.7889075,3.5610000000000004
2.7189145,3.02
2.0151496,2.2840000000000003
4.678673,7.665
6.861444,6.14
3.3297122,3.005
2.066464,1.5230000000000001
1.4268792,1.369
1.1013998,1.011
0.49712038,0.309
0.08129108,0.021
0.057601407,0.0
0.050544266,0.0
0.05633411,0.0
0.030458242,0.0
0.034644663,0.0
0.024001576,0.0
-0.01761441,0.0
0.01781942,0.0
0.0141375065,0.0
-0.0065793097,0.0
-0.009788036,0.0
-2.0861626e-06,0.0
0.02123177,0.0
0.04404205,0.0
0.021458775,0.0
0.012173384,0.0
0.0375624,0.0
0.04480049,0.0
0.05589989,0.0
0.048412025,0.0
0.07643345,0.0
0.07817802,0.0
0.046526313,0.0
0.042550802,0.0
0.056744933,0.0
0.030785143,0.0
0.045429885,0.0
0.0508852,0.0
0.06416041,0.0
0.058301806,0.0
0.046441376,0.0
0.045000136,0.0
0.04413289,0.0
0.03734523,0.0
0.019069195,0.0
0.029992342,0.0
0.044481456,0.0
0.035256386,0.0
0.029653192,0.0
0.03045392,0.0
0.09836602,0.0
0.09357497,0.0
0.072170496,0.0
0.15363339,0.223
0.7893348,1.02
2.2878923,2.173
3.8388588,3.92
5.733561,5.962000000000001
7.799304,7.824
8.011475,4.372
8.844607,10.955
12.408434,13.079
13.984638,14.665
15.36133,16.329
16.810806,17.651
18.62002,19.227
19.880112,20.262999999999998
21.977032,23.203000000000003
19.4715,14.625
20.668306,23.09
18.052568,16.691
20.59357,27.951999999999998
24.221918,21.813000000000002
13.613205,7.8839999999999995
8.584991,12.767999999999999
23.458122,26.451999999999998
24.346426,24.984
22.227322,22.541
23.612465,26.534000000000002
22.339027,20.741
21.8193,23.671
20.085056,20.66
18.749483,17.89
18.486187,18.793
17.4407,14.037
14.67719,16.2
15.410104,15.431
13.22234,14.380999999999998
10.549817,10.852
10.413713,10.529000000000002
3.8851094,3.2760000000000002
1.5579915,1.474
1.6549672,3.7560000000000002
3.6275208,5.935
4.9922194,5.882000000000001
4.8196654,5.874
4.875981,4.62
3.5632806,3.557
2.5794382,2.311
1.5619836,1.464
1.3910455,1.5730000000000002
0.9386575,0.6890000000000001
0.30051106,0.079
0.10395503,0.0
0.12322887,0.0
0.100542955,0.0
0.106812015,0.0
0.09299108,0.0
0.107822984,0.0
0.10574468,0.0
0.10254352,0.0
0.097973615,0.0
0.061973214,0.0
0.08654058,0.0
0.08220422,0.0
0.06919268,0.0
0.01568988,0.0
-0.020433128,0.0
-0.030522615,0.0
-0.013979107,0.0
-0.014624149,0.0
-0.0012721121,0.0
0.023549527,0.0
0.026384026,0.0
-0.024092436,0.0
0.0027801394,0.0
-0.0040571094,0.0
-0.01572454,0.0
-0.008390784,0.0
0.03216517,0.0
0.039622128,0.0
0.019892931,0.0
0.016178966,0.0
0.008752286,0.0
0.0058903694,0.0
0.024373949,0.0
0.026388228,0.0
0.047628462,0.0
0.0417732,0.0
0.028445363,0.0
0.0089764595,0.0
0.030820012,0.0
0.030330181,0.0
-0.023007393,0.0
-0.07451544,0.0
-0.024203539,0.0
0.01774177,0.0
-0.017618567,0.015
-0.032851458,0.114
0.33497906,0.27
0.09270859,0.11900000000000001
0.050850645,0.496
1.065876,1.6059999999999999
2.4237802,2.8789999999999996
4.8767266,7.077999999999999
11.844936,14.083
13.635599,12.710999999999999
10.408583,11.508
12.110331,14.09
21.45562,22.333000000000002
22.10056,22.284000000000002
23.0731,23.959
23.769253,24.463
