"active_power"	"irradiation"	"module_temperature"	"windspeed"	"ambient_temp"	"minute"
24.04	0.802346041057	57.5953079176	4.93548387093	43.9980449655	480
23.364	0.77302052786	59.8826979469	8.20161290319	44.1251221894	495
21.862	0.745650048877	55.3079178883	6.45967741932	44.8875855325	510
21.485	0.712414467254	55.562072336	4.28225806448	45.3958944279	525
19.981	0.667448680353	58.6119257084	7.76612903222	45.1417399802	540
19.161	0.632258064517	55.562072336	5.80645161287	45.268817204	555
18.094	0.591202346042	54.9266862167	7.76612903222	45.3958944279	570
16.674	0.55210166178	52.6392961874	8.20161290319	45.3958944279	585
15.178	0.505180840665	52.130987292	7.54838709674	45.5229716517	600
13.668	0.454349951125	51.7497556204	5.58870967739	45.6500488756	615
11.931	0.399608993158	50.7331378296	6.6774193548	45.6500488756	630
10.199	0.352688172044	50.2248289342	6.02419354835	45.6500488756	645
8.34	0.292082111437	48.699902248	7.54838709674	45.0146627563	660
7.026	0.254936461389	46.7937438902	9.94354838706	44.5063538609	675
5.352	0.209970674487	45.6500488756	6.6774193548	44.1251221894	690
4.031	0.165004887586	44.8875855325	5.15322580642	44.1251221894	705
3.021	0.125904203324	44.1251221894	3.84677419352	44.1251221894	720
2.274	0.0946236559143	43.3626588463	2.97580645158	43.7438905178	735
1.602	0.0672531769309	42.3460410554	3.62903225803	42.727272727	750
1.151	0.0477028347999	41.2023460408	1.01612903223	42.3460410554	765
0.68	0.0261974584558	40.0586510261	1.23387096771	41.4565004885	780
0.236	0.010557184751	38.5337243399	0.798387096744	40.4398826977	795
0.042	0	36.8817204299	1.23387096771	39.5503421307	810
0	0	35.3567937436	1.23387096771	38.4066471161	825
0	0	34.8484848482	1.4516129032	37.644183773	840
0	0	34.3401759528	1.23387096771	36.754643206	855
0	0	33.323558162	1.01612903223	36.1192570867	870
0	0	32.8152492666	1.01612903223	35.7380254152	885
0	0	32.3069403712	1.4516129032	35.2297165198	900
0	0	32.0527859235	1.66935483868	34.7214076244	915
0	0	31.7986314758	1.88709677416	34.0860215051	930
0	0	32.3069403712	1.88709677416	33.8318670574	945
0	0	31.9257086997	1.23387096771	33.5777126097	960
0	0	31.5444770281	1.66935483868	33.323558162	975
0	0	31.2903225804	1.4516129032	33.323558162	990
0	0	31.1632453566	1.01612903223	33.1964809382	1005
0	0	30.782013685	2.32258064513	32.9423264905	1020
0	0	30.6549364612	3.19354838706	33.7047898336	1035
0	0	33.0694037143	1.66935483868	33.9589442813	1050
0	0	32.4340175951	2.97580645158	33.7047898336	1065
0	0	31.671554252	2.97580645158	33.5777126097	1080
0	0	31.9257086997	3.84677419352	33.9589442813	1095
0	0	32.6881720428	2.97580645158	33.9589442813	1110
0	0	32.8152492666	3.84677419352	33.0694037143	1125
0	0	31.2903225804	6.02419354835	33.1964809382	1140
0	0	31.2903225804	5.58870967739	33.0694037143	1155
0	0	31.1632453566	3.41129032255	32.8152492666	1170
0	0	30.5278592373	6.24193548384	32.6881720428	1185
0	0	30.6549364612	3.19354838706	32.4340175951	1200
0	0	30.5278592373	2.54032258061	32.4340175951	1215
0	0	30.2737047896	1.88709677416	32.1798631474	1230
0	0	29.6383186703	2.32258064513	31.9257086997	1245
0	0	29.5112414465	3.84677419352	31.5444770281	1260
0	0	29.2570869988	5.80645161287	31.4173998043	1275
0	0	30.0195503419	5.58870967739	31.2903225804	1290
0	0	29.7653958942	6.02419354835	31.1632453566	1305
0	0	29.7653958942	6.02419354835	31.0361681327	1320
0	0	29.7653958942	4.28225806448	30.9090909089	1335
0	0	29.3841642226	5.58870967739	30.6549364612	1350
0	0	29.0029325511	2.7580645161	30.5278592373	1365
0	0	28.7487781034	4.28225806448	30.2737047896	1380
0	0	28.4946236557	6.89516129029	30.1466275658	1395
0	0	28.7487781034	7.76612903222	29.8924731181	1410
0	0	28.6217008795	7.33064516126	29.6383186703	1425
0	0	28.3675464318	8.20161290319	29.3841642226	0
0	0	28.1133919841	7.98387096771	29.1300097749	15
0	0	27.9863147603	8.41935483867	29.0029325511	30
0.377	0.0086021505379	28.1133919841	7.98387096771	29.0029325511	60
1.179	0.030107526882	28.3675464318	7.98387096771	29.2570869988	75
2.206	0.0613880742916	28.8758553272	9.94354838706	29.7653958942	90
3.594	0.100488758554	29.7653958942	10.1612903225	30.1466275658	105
5.153	0.151319648094	30.5278592373	11.25	30.6549364612	120
6.862	0.206060606061	31.5444770281	11.25	30.782013685	135
8.972	0.264711632454	32.5610948189	12.9919354838	30.6549364612	150
10.519	0.321407624634	33.323558162	12.9919354838	30.6549364612	165
12.226	0.372238514174	33.9589442813	11.25	30.9090909089	180
13.949	0.425024437928	35.6109481913	11.0322580645	31.2903225804	195
15.661	0.475855327469	37.1358748776	11.4677419354	31.671554252	210
16.998	0.526686217009	38.0254154445	10.379032258	32.3069403712	225
18.651	0.57751710655	39.6774193546	10.379032258	32.5610948189	240
19.787	0.622482893451	40.6940371454	9.07258064513	33.1964809382	255
20.69	0.6596285435	42.8543499509	8.85483870964	33.7047898336	270
21.593	0.688954056697	45.0146627563	7.76612903222	34.7214076244	285
22.061	0.710459433041	47.1749755618	7.54838709674	35.2297165198	300
22.372	0.733919843598	48.3186705764	6.45967741932	35.4838709675	315
22.915	0.757380254155	52.0039100681	4.71774193545	36.1192570867	330
23.144	0.771065493647	54.9266862167	3.41129032255	36.6275659822	345
23.776	0.796480938417	51.8768328443	3.84677419352	37.644183773	360
23.234	0.786705767352	56.1974584552	3.41129032255	37.7712609968	375
22.839	0.761290322581	54.7996089928	5.80645161287	38.5337243399	390
22.021	0.74173998045	58.4848484845	5.80645161287	40.18572825	435
21.362	0.714369501467	56.1974584552	3.62903225803	40.4398826977	450
20.016	0.679178885631	55.9433040075	4.064516129	40.9481915931	465
19.624	0.649853372435	55.8162267837	3.19354838706	41.3294232646	480
19.026	0.640078201369	57.7223851414	4.71774193545	41.4565004885	495
18.11	0.620527859238	55.3079178883	7.98387096771	41.83773216	510
16.673	0.565786901271	52.8934506351	6.02419354835	41.9648093839	525
16.273	0.548191593353	53.0205278589	4.28225806448	42.6001955032	540
14.943	0.499315738026	54.1642228736	4.49999999997	42.9814271747	555
13.872	0.46412512219	54.1642228736	5.58870967739	42.9814271747	570
12.831	0.425024437928	52.3851417397	4.064516129	43.3626588463	585
12.092	0.393743890519	52.5122189635	4.93548387093	43.1085043986	600
10.645	0.358553274683	50.7331378296	2.97580645158	43.4897360701	615
9.769	0.32531769306	50.7331378296	3.84677419352	43.2355816224	630
8.23	0.288172043011	49.3352883673	3.41129032255	43.3626588463	645
6.923	0.249071358749	48.699902248	3.41129032255	43.3626588463	660
5.881	0.206060606061	47.9374389049	2.97580645158	43.2355816224	675
4.963	0.176735092864	46.7937438902	3.41129032255	42.8543499509	690
3.843	0.145454545455	45.5229716517	2.97580645158	42.3460410554	705
3.058	0.112218963832	43.8709677417	2.10483870965	42.0918866077	720
2.335	0.088758553275	42.8543499509	2.10483870965	41.5835777123	735
1.757	0.0652981427178	41.7106549362	2.97580645158	41.0752688169	750
0.152	0.0086021505379	37.644183773	4.064516129	39.0420332353	795
0	0	36.8817204299	2.7580645161	38.6608015638	810
0	0	35.9921798629	1.4516129032	38.2795698922	825
0	0	35.4838709675	2.97580645158	37.8983382207	840
0	0	35.1026392959	4.28225806448	37.5171065491	855
0	0	35.2297165198	3.19354838706	37.2629521014	870
0	0	35.1026392959	2.54032258061	36.8817204299	885
0	0	34.4672531767	2.10483870965	36.5004887583	900
0	0	33.9589442813	3.19354838706	36.1192570867	915
0	0	33.5777126097	5.80645161287	35.865102639	930
0	0	33.8318670574	6.6774193548	35.6109481913	945
0	0	33.8318670574	7.33064516126	35.2297165198	975
0	0	33.8318670574	7.98387096771	34.8484848482	990
0	0	33.4506353859	6.89516129029	34.7214076244	1005
0	0	33.4506353859	5.80645161287	34.3401759528	1020
0	0	33.0694037143	7.76612903222	34.213098729	1035
0	0	32.9423264905	8.20161290319	33.9589442813	1050
0	0	32.8152492666	8.85483870964	33.8318670574	1065
0	0	32.8152492666	5.80645161287	33.7047898336	1080
0	0	32.5610948189	7.76612903222	33.5777126097	1095
0	0	32.5610948189	7.76612903222	33.4506353859	1110
0	0	32.4340175951	9.94354838706	33.323558162	1125
0	0	32.3069403712	7.76612903222	33.1964809382	1140
0	0	32.3069403712	8.41935483867	32.9423264905	1155
0	0	31.7986314758	8.85483870964	32.5610948189	1170
0	0	31.4173998043	5.15322580642	32.4340175951	1185
0	0	31.0361681327	5.3709677419	32.3069403712	1200
0	0	30.6549364612	6.89516129029	32.0527859235	1215
0	0	30.6549364612	8.20161290319	31.9257086997	1230
0	0	30.782013685	7.98387096771	31.671554252	1245
0	0	30.6549364612	6.45967741932	31.4173998043	1260
0	0	30.0195503419	3.19354838706	31.1632453566	1290
0	0	29.6383186703	4.49999999997	31.0361681327	1305
0	0	29.6383186703	5.15322580642	31.1632453566	1320
0	0	30.1466275658	3.62903225803	31.0361681327	1335
0	0	29.6383186703	3.62903225803	30.9090909089	1350
0	0	29.1300097749	2.54032258061	30.782013685	1365
0	0	29.1300097749	1.4516129032	30.782013685	1380
0	0	28.8758553272	1.66935483868	30.4007820135	1395
0	0	28.7487781034	1.4516129032	30.1466275658	1410
0	0	28.3675464318	2.10483870965	30.0195503419	1425
0	0	28.1133919841	2.54032258061	30.0195503419	0
0	0	28.1133919841	2.32258064513	31.1632453566	15
0	0	29.1300097749	2.54032258061	31.5444770281	30
0	0	29.6383186703	2.7580645161	31.5444770281	45
0.352	0.0086021505379	30.0195503419	4.49999999997	31.671554252	60
1.056	0.0281524926689	30.782013685	7.33064516126	31.5444770281	75
1.556	0.049657869013	31.4173998043	9.72580645158	31.1632453566	90
2.28	0.0711632453571	31.4173998043	10.5967741935	31.0361681327	105
3.051	0.0965786901274	31.4173998043	10.5967741935	30.782013685	120
4.181	0.131769305963	31.671554252	11.25	30.6549364612	135
5.401	0.170869990225	32.1798631474	10.1612903225	30.5278592373	150
6.633	0.2119257087	32.6881720428	10.379032258	30.4007820135	165
8.238	0.260801564028	33.1964809382	6.89516129029	30.9090909089	180
9.707	0.309677419355	35.4838709675	6.45967741932	31.4173998043	195
11.4	0.354643206257	37.2629521014	6.89516129029	31.9257086997	210
12.527	0.405474095797	39.5503421307	6.89516129029	32.3069403712	225
14.316	0.450439882699	40.4398826977	7.76612903222	32.6881720428	240
15.593	0.501270772239	41.4565004885	6.6774193548	33.1964809382	255
16.328	0.532551319649	42.9814271747	5.3709677419	33.8318670574	270
16.616	0.557966764419	46.4125122187	7.11290322577	34.213098729	300
17.654	0.579472140763	46.158357771	9.29032258061	34.3401759528	315
18.565	0.599022482894	45.6500488756	8.20161290319	34.8484848482	330
18.258	0.610752688173	46.2854349948	8.63709677416	35.3567937436	345
18.768	0.620527859238	46.9208211141	9.29032258061	35.4838709675	360
19.563	0.636168132943	46.9208211141	10.379032258	35.9921798629	375
19.553	0.645943304009	46.158357771	9.94354838706	36.2463343106	390
19.862	0.651808406648	46.7937438902	10.379032258	36.8817204299	405
19.866	0.645943304009	46.9208211141	7.33064516126	37.5171065491	420
19.245	0.645943304009	48.9540566957	6.24193548384	38.0254154445	435
18.88	0.624437927664	51.1143695012	8.41935483867	38.5337243399	450
18.291	0.600977517107	49.8435972627	6.6774193548	38.7878787876	465
17.93	0.587292277615	50.3519061581	7.98387096771	39.1691104592	480
17.438	0.575562072337	48.0645161287	6.24193548384	39.6774193546	495
16.361	0.548191593353	49.4623655911	4.49999999997	40.3128054738	510
15.861	0.528641251223	51.3685239489	4.28225806448	40.5669599215	525
14.469	0.499315738026	50.4789833819	3.62903225803	40.9481915931	540
13.37	0.454349951125	50.2248289342	3.41129032255	40.9481915931	555
12.687	0.436754643207	50.0977517104	2.97580645158	41.3294232646	570
10.535	0.385923753666	49.7165200388	2.54032258061	41.4565004885	585
9.597	0.337047898339	49.9706744865	5.3709677419	41.0752688169	600
8.356	0.303812316716	46.6666666664	3.41129032255	40.9481915931	615
7.111	0.260801564028	46.0312805471	3.19354838706	41.0752688169	630
5.798	0.215835777127	45.1417399802	2.7580645161	40.9481915931	645
4.083	0.163049853373	43.9980449655	7.54838709674	40.0586510261	660
1.979	0.0828934506357	41.3294232646	19.7419354838	36.5004887583	675
4.028	0.127859237537	37.1358748776	17.7822580645	34.8484848482	690
0.641	0.0613880742916	35.3567937436	14.0806451613	34.213098729	705
1.276	0.0340175953082	34.0860215051	11.25	34.213098729	720
4.413	0.0946236559143	34.8484848482	9.94354838706	34.3401759528	735
3.579	0.131769305963	35.9921798629	11.9032258064	33.8318670574	750
1.879	0.0868035190619	34.8484848482	11.25	33.1964809382	765
0.804	0.0437927663737	33.323558162	9.29032258061	32.9423264905	780
0.357	0.0203323558165	32.6881720428	6.45967741932	32.9423264905	795
0.065	0.0066471163248	32.4340175951	4.71774193545	33.1964809382	810
0	0	32.0527859235	3.19354838706	33.0694037143	825
0	0	31.5444770281	3.41129032255	32.9423264905	840
0	0	31.1632453566	3.62903225803	32.8152492666	855
0	0	31.0361681327	2.97580645158	32.5610948189	870
0	0	31.0361681327	3.41129032255	32.5610948189	885
0	0	30.782013685	3.41129032255	32.4340175951	900
0	0	30.9090909089	2.54032258061	32.3069403712	915
0	0	30.5278592373	4.49999999997	32.1798631474	930
0	0	30.782013685	3.41129032255	32.1798631474	945
0	0	30.782013685	3.84677419352	32.0527859235	960
0	0	30.5278592373	5.80645161287	31.671554252	975
0	0	30.6549364612	6.24193548384	31.5444770281	990
0	0	30.5278592373	4.064516129	31.4173998043	1005
0	0	30.2737047896	2.97580645158	31.2903225804	1020
0	0	29.8924731181	3.19354838706	31.0361681327	1035
0	0	29.5112414465	3.19354838706	30.782013685	1050
0	0	29.2570869988	4.28225806448	30.4007820135	1065
0	0	29.1300097749	4.28225806448	30.1466275658	1080
0	0	28.6217008795	3.41129032255	29.8924731181	1095
0	0	28.240469208	4.064516129	29.5112414465	1110
0	0	28.1133919841	4.49999999997	29.6383186703	1125
0	0	28.240469208	4.064516129	29.5112414465	1140
0	0	28.240469208	3.41129032255	29.2570869988	1155
0	0	27.8592375364	5.15322580642	29.0029325511	1170
0	0	27.7321603126	6.45967741932	28.7487781034	1185
0	0	27.7321603126	6.02419354835	28.3675464318	1200
0	0	27.350928641	5.80645161287	28.1133919841	1215
0	0	27.0967741933	7.33064516126	27.9863147603	1230
0	0	26.9696969695	6.24193548384	27.7321603126	1245
0	0	26.7155425218	6.02419354835	27.7321603126	1260
0	0	26.8426197456	6.45967741932	27.8592375364	1275
0	0	26.9696969695	6.24193548384	27.8592375364	1290
0	0	26.8426197456	4.49999999997	27.7321603126	1305
0	0	26.7155425218	4.93548387093	27.7321603126	1320
0	0	26.5884652979	5.15322580642	27.6050830887	1335
0	0	26.4613880741	4.49999999997	27.6050830887	1350
0	0	26.4613880741	5.3709677419	27.6050830887	1365
0	0	26.3343108502	3.41129032255	27.4780058649	1380
0	0	26.0801564025	6.02419354835	27.2238514172	1395
0	0	25.8260019548	8.41935483867	26.9696969695	1410
0	0	25.9530791787	6.24193548384	26.9696969695	1425
0	0	25.9530791787	6.6774193548	26.9696969695	0
0	0	25.8260019548	6.6774193548	26.8426197456	15
0	0	25.698924731	6.45967741932	26.5884652979	30
0	0	25.5718475071	5.58870967739	26.5884652979	45
0.499	0.010557184751	25.5718475071	6.02419354835	26.7155425218	60
1.258	0.0340175953082	25.9530791787	4.71774193545	26.9696969695	75
2.43	0.069208211144	26.5884652979	4.064516129	27.6050830887	90
3.844	0.116129032258	27.6050830887	4.49999999997	27.9863147603	105
5.422	0.170869990225	28.8758553272	6.02419354835	28.4946236557	120
7.387	0.231476050831	30.0195503419	6.89516129029	28.7487781034	135
9.515	0.29990224829	31.0361681327	5.80645161287	29.0029325511	150
11.63	0.368328445748	32.9423264905	7.33064516126	29.5112414465	165
13.57	0.426979472141	35.1026392959	7.76612903222	29.8924731181	180
15.763	0.48954056696	36.3734115345	7.54838709674	30.4007820135	195
16.721	0.542326490714	37.8983382207	7.33064516126	30.9090909089	210
18.407	0.585337243402	39.296187683	7.54838709674	31.4173998043	225
19.585	0.638123167156	41.5835777123	8.63709677416	32.1798631474	240
20.941	0.685043988271	42.2189638316	9.29032258061	32.6881720428	255
22.32	0.731964809385	43.3626588463	9.72580645158	33.323558162	270
22.293	0.757380254155	44.7605083086	12.5564516129	33.9589442813	285
24.261	0.808211143696	44.5063538609	12.9919354838	34.4672531767	300
24.361	0.819941348974	44.7605083086	11.6854838709	35.2297165198	315
24.929	0.841446725319	46.158357771	12.7741935483	35.7380254152	330
25.581	0.851221896384	46.9208211141	12.5564516129	36.5004887583	345
26.153	0.872727272728	47.9374389049	11.9032258064	37.1358748776	360
25.971	0.892277614859	48.3186705764	11.4677419354	37.8983382207	375
25.108	0.88641251222	50.6060606058	14.9516129032	38.2795698922	390
26.49	0.870772238515	47.810361681	11.6854838709	38.6608015638	405
26.307	0.878592375367	50.6060606058	12.3387096774	39.1691104592	420
25.856	0.870772238515	50.0977517104	13.6451612903	39.4232649069	435
25.133	0.851221896384	49.0811339196	11.9032258064	39.8044965784	450
24.181	0.823851417401	50.2248289342	9.29032258061	40.0586510261	465
23.477	0.802346041057	51.8768328443	11.9032258064	40.3128054738	480
23.026	0.774975562073	50.4789833819	10.814516129	40.3128054738	495
21.77	0.74760508309	49.589442815	8.41935483867	40.5669599215	510
20.73	0.708504398828	52.5122189635	9.94354838706	40.8211143692	525
19.748	0.681133919844	50.0977517104	9.94354838706	40.8211143692	540
18.388	0.628347996091	50.4789833819	10.1612903225	40.9481915931	555
17.091	0.581427174976	48.4457478003	7.98387096771	41.4565004885	570
15.562	0.538416422288	48.0645161287	8.41935483867	41.3294232646	585
14.061	0.487585532747	48.8269794718	9.29032258061	41.3294232646	600
12.26	0.440664711633	46.0312805471	6.89516129029	41.3294232646	615
10.887	0.385923753666	46.0312805471	3.19354838706	41.4565004885	630
9.153	0.337047898339	47.1749755618	7.33064516126	41.2023460408	645
7.757	0.290127077224	45.0146627563	11.25	40.5669599215	660
6.525	0.251026392962	42.727272727	9.29032258061	40.3128054738	675
5.073	0.206060606061	41.5835777123	7.98387096771	40.18572825	690
3.921	0.166959921799	40.6940371454	5.80645161287	39.9315738023	705
2.97	0.12981427175	40.18572825	7.98387096771	39.296187683	720
2.288	0.100488758554	39.1691104592	7.98387096771	38.7878787876	735
1.675	0.0750733137833	38.4066471161	5.80645161287	38.4066471161	750
1.151	0.0535679374392	37.644183773	4.49999999997	38.0254154445	765
0.677	0.0320625610951	36.8817204299	4.93548387093	37.3900293253	780
0.2	0.0144672531772	36.1192570867	3.84677419352	36.754643206	795
0.025	0	35.2297165198	2.97580645158	36.2463343106	810
0	0	34.213098729	2.10483870965	35.7380254152	825
0	0	33.4506353859	1.23387096771	35.3567937436	840
0	0	32.3069403712	1.01612903223	34.9755620721	855
0	0	31.1632453566	1.01612903223	34.3401759528	870
0	0	30.5278592373	1.01612903223	33.8318670574	885
0	0	30.1466275658	1.01612903223	33.323558162	900
0	0	29.8924731181	1.01612903223	33.0694037143	915
0	0	29.6383186703	1.4516129032	32.9423264905	930
0	0	29.7653958942	1.4516129032	32.6881720428	945
0	0	30.0195503419	1.01612903223	32.1798631474	960
0	0	29.5112414465	1.01612903223	32.1798631474	975
0	0	29.6383186703	2.10483870965	32.3069403712	990
0	0	30.9090909089	1.66935483868	32.5610948189	1005
0	0	31.5444770281	2.7580645161	32.6881720428	1020
0	0	31.7986314758	1.88709677416	32.5610948189	1035
0	0	31.0361681327	1.01612903223	31.7986314758	1050
0	0	29.0029325511	1.4516129032	31.1632453566	1065
0	0	28.7487781034	1.01612903223	30.782013685	1080
0	0	29.0029325511	1.88709677416	30.9090909089	1095
0	0	29.3841642226	1.23387096771	30.9090909089	1110
0	0	29.6383186703	1.01612903223	30.6549364612	1125
0	0	28.6217008795	1.23387096771	30.4007820135	1140
0	0	28.240469208	1.66935483868	30.2737047896	1155
0	0	28.240469208	2.10483870965	30.1466275658	1170
0	0	28.7487781034	6.6774193548	30.5278592373	1185
0	0	29.5112414465	14.7338709677	30.6549364612	1200
0	0	30.4007820135	16.2580645161	30.5278592373	1215
0	0	30.1466275658	14.0806451613	29.6383186703	1230
0	0	29.0029325511	12.3387096774	29.1300097749	1245
0	0	28.3675464318	12.9919354838	28.6217008795	1260
0	0	27.8592375364	14.7338709677	28.240469208	1275
0	0	27.6050830887	14.5161290322	27.9863147603	1290
0	0	27.2238514172	11.4677419354	27.6050830887	1305
0	0	26.7155425218	12.3387096774	27.350928641	1320
0	0	26.5884652979	11.25	27.0967741933	1335
0	0	26.2072336264	12.5564516129	26.8426197456	1350
0	0	25.9530791787	10.1612903225	26.4613880741	1365
0	0	25.698924731	9.29032258061	26.3343108502	1380
0	0	25.4447702833	7.98387096771	26.2072336264	1395
0	0	25.3176930594	8.85483870964	26.0801564025	1410
0	0	25.1906158356	8.63709677416	25.8260019548	1425
0	0	24.9364613879	7.76612903222	25.698924731	0
0	0	24.809384164	8.85483870964	25.5718475071	15
0	0	24.809384164	7.54838709674	25.5718475071	30
0.111	0	24.809384164	7.98387096771	25.5718475071	45
0.154	0.0086021505379	24.809384164	8.41935483867	25.4447702833	60
0.99	0.0183773216034	24.809384164	6.6774193548	25.8260019548	75
3.025	0.088758553275	25.4447702833	5.3709677419	26.9696969695	90
4.609	0.141544477029	26.9696969695	6.6774193548	27.6050830887	105
6.466	0.202150537635	28.240469208	5.58870967739	28.240469208	120
8.941	0.286217008798	30.5278592373	7.76612903222	28.1133919841	135
10.917	0.360508308896	32.1798631474	7.11290322577	28.240469208	150
14.551	0.475855327469	35.9921798629	6.89516129029	28.8758553272	180
16.392	0.530596285436	37.3900293253	5.15322580642	29.2570869988	195
17.993	0.583382209189	40.18572825	5.58870967739	29.8924731181	210
19.339	0.638123167156	42.6001955032	4.93548387093	30.6549364612	225
20.714	0.688954056697	44.8875855325	3.84677419352	31.2903225804	240
21.74	0.731964809385	48.0645161287	4.71774193545	32.0527859235	255
22.735	0.771065493647	49.3352883673	5.3709677419	32.5610948189	270
23.821	0.80430107527	50.4789833819	6.24193548384	32.9423264905	285
24.461	0.837536656892	49.4623655911	4.49999999997	33.5777126097	300
24.378	0.847311827958	52.8934506351	6.02419354835	33.9589442813	315
25.39	0.862952101663	52.130987292	5.80645161287	34.8484848482	330
25.054	0.868817204302	51.241446725	8.63709677416	35.2297165198	345
26.384	0.894232649072	50.6060606058	11.4677419354	35.6109481913	360
26.195	0.890322580646	48.1915933526	12.5564516129	35.9921798629	375
26.206	0.88641251222	46.7937438902	13.4274193548	36.2463343106	390
26.188	0.874682306941	46.4125122187	12.7741935483	36.5004887583	405
26.054	0.868817204302	46.2854349948	13.4274193548	36.8817204299	420
25.289	0.86099706745	46.2854349948	12.7741935483	37.2629521014	435
24.441	0.831671554253	46.5395894425	13.2096774193	37.3900293253	450
24.026	0.806256109483	46.158357771	11.4677419354	37.5171065491	465
23.249	0.788660801565	46.2854349948	11.0322580645	38.0254154445	480
22.038	0.755425219942	47.1749755618	10.814516129	38.4066471161	495
21.045	0.724144672532	46.158357771	12.7741935483	38.5337243399	510
19.995	0.698729227762	45.3958944279	7.33064516126	39.0420332353	525
19.106	0.651808406648	48.3186705764	11.9032258064	39.1691104592	540
18.583	0.620527859238	46.6666666664	13.4274193548	39.0420332353	555
16.278	0.57751710655	44.6334310848	10.814516129	39.1691104592	570
15.262	0.528641251223	44.2521994132	11.0322580645	39.0420332353	585
13.741	0.477810361682	43.616813294	9.72580645158	39.1691104592	600
11.747	0.425024437928	43.3626588463	9.94354838706	39.1691104592	615
10.645	0.378103616814	42.727272727	11.6854838709	38.9149560115	630
9.261	0.346823069404	41.83773216	10.5967741935	38.7878787876	645
7.683	0.292082111437	40.6940371454	10.814516129	38.5337243399	660
5.993	0.245161290323	40.0586510261	11.9032258064	38.0254154445	675
4.7	0.18651026393	38.6608015638	12.5564516129	37.644183773	690
3.967	0.168914956012	37.8983382207	11.4677419354	37.2629521014	705
3.097	0.137634408603	37.5171065491	11.9032258064	37.0087976537	720
2.321	0.108308895406	36.8817204299	11.0322580645	36.6275659822	735
1.75	0.0789833822095	36.2463343106	9.72580645158	36.2463343106	750
1.206	0.0574780058654	35.7380254152	8.85483870964	35.865102639	765
0.66	0.0359726295213	35.2297165198	7.76612903222	35.4838709675	780
0.208	0.0164222873903	34.4672531767	7.54838709674	35.1026392959	795
0.04	0.0007820136855	33.7047898336	4.71774193545	34.5943304005	810
0	0	33.0694037143	5.58870967739	34.0860215051	825
0	0	32.5610948189	4.49999999997	33.8318670574	840
0	0	32.1798631474	4.28225806448	33.5777126097	855
0	0	31.9257086997	4.064516129	33.1964809382	870
0	0	31.4173998043	4.49999999997	32.9423264905	885
0	0	31.2903225804	3.84677419352	32.6881720428	900
0	0	31.0361681327	2.97580645158	32.3069403712	915
0	0	30.5278592373	3.84677419352	31.9257086997	930
0	0	30.2737047896	5.15322580642	32.0527859235	945
0	0	30.5278592373	6.24193548384	32.0527859235	960
0	0	30.6549364612	6.45967741932	31.9257086997	975
0	0	30.6549364612	6.6774193548	31.7986314758	990
0	0	30.5278592373	6.02419354835	31.5444770281	1005
0	0	30.2737047896	5.15322580642	31.2903225804	1020
0	0	29.7653958942	7.33064516126	31.2903225804	1035
0	0	29.8924731181	6.89516129029	31.1632453566	1050
0	0	29.7653958942	5.15322580642	30.9090909089	1065
0	0	29.3841642226	3.41129032255	30.5278592373	1080
0	0	28.6217008795	4.49999999997	30.2737047896	1095
0	0	28.3675464318	4.49999999997	29.8924731181	1110
0	0	27.9863147603	9.50806451609	30.0195503419	1125
0	0	28.4946236557	10.1612903225	30.1466275658	1140
0	0	28.8758553272	11.6854838709	30.1466275658	1155
0	0	28.7487781034	10.814516129	29.6383186703	1170
0	0	28.4946236557	11.4677419354	29.1300097749	1185
0	0	28.1133919841	9.94354838706	28.7487781034	1200
0	0	27.6050830887	9.07258064513	28.3675464318	1215
0	0	27.0967741933	8.85483870964	28.1133919841	1230
0	0	26.7155425218	9.07258064513	28.1133919841	1245
0	0	26.7155425218	10.814516129	27.9863147603	1260
0	0	26.8426197456	8.41935483867	27.8592375364	1275
0	0	26.4613880741	8.41935483867	27.7321603126	1290
0	0	26.2072336264	8.85483870964	27.7321603126	1305
0	0	26.2072336264	6.6774193548	27.4780058649	1320
0	0	25.9530791787	4.93548387093	27.350928641	1335
0	0	25.698924731	3.19354838706	27.350928641	1350
0	0	25.3176930594	2.7580645161	26.9696969695	1365
0	0	24.6823069402	2.97580645158	26.7155425218	1380
0	0	24.6823069402	4.49999999997	26.4613880741	1395
0	0	24.6823069402	5.15322580642	26.3343108502	1410
0	0	24.9364613879	4.93548387093	26.0801564025	1425
0	0	24.5552297163	4.064516129	25.9530791787	0
0	0	24.1739980448	3.41129032255	25.4447702833	15
0	0	23.0303030301	2.32258064513	25.0635386117	30
0.192	0	22.3949169108	2.32258064513	24.9364613879	45
0.948	0.0222873900296	22.267839687	2.32258064513	25.3176930594	60
1.915	0.0652981427178	22.9032258062	4.71774193545	26.0801564025	75
3.839	0.125904203324	24.6823069402	6.24193548384	27.0967741933	90
5.985	0.196285434996	26.2072336264	6.45967741932	28.1133919841	105
7.733	0.278396871946	27.8592375364	5.80645161287	28.6217008795	120
10.356	0.346823069404	29.3841642226	5.80645161287	27.9863147603	135
12.575	0.423069403715	31.5444770281	6.02419354835	27.7321603126	150
14.434	0.479765395895	33.4506353859	5.3709677419	28.1133919841	165
16.571	0.544281524927	35.4838709675	7.11290322577	28.3675464318	180
18.179	0.60293255132	36.5004887583	5.58870967739	29.0029325511	195
19.609	0.657673509287	38.7878787876	5.58870967739	29.8924731181	210
20.502	0.700684261975	41.3294232646	6.6774193548	30.6549364612	225
